TIME,TEMPERATURE,WIND_SPEED,WIND_DIRECTION
2000102112,20.5,3,72.7
2000102118,14.4,0.8,328.4
2000102200,10.2,0.5,325
2000102206,13.8,1.2,8.5
2000102212,19,3,76.6
2000102218,17.3,1.5,53.3
2000102300,16.5,0.9,343.1
2000102306,15.6,0.6,311.6
2000102312,18.4,1.2,28.7
2000102318,17.2,1.1,31.9
2000102400,15.8,0.9,320.1
2000102406,17.6,0.9,22
2000102412,20.3,1.4,67.2
2000102418,18.5,0.6,331.9
2000102500,17.9,0.2,7.7
2000102506,19.6,0.7,16.9
2000102512,23.9,1.2,276.9
2000102518,19.4,1.3,31.8
2000102600,15.2,1.6,29.9
2000102606,14.2,2.5,6.6
2000102612,17.2,3.9,76.8
2000102618,13.8,2,0
2000102700,13.6,2.3,6.6
2000102706,15.1,2.5,35.5
2000102712,17.1,3.5,80.2
2000102718,14.8,1.9,10
2000102800,12.7,0.3,25.2
2000102806,14.2,0.5,346.6
2000102812,17.2,1.3,7.2
2000102818,14.5,0.8,16.7
2000102900,12.9,0.8,333.4
2000102906,12.4,0.5,5.1
2000102912,13.9,0.7,40.1
2000102918,13.4,1.6,350
2000103000,10.2,2,336.1
2000103006,11.3,0.8,313.6
2000103012,17.6,1.8,90
2000103018,12.5,0.8,328
2000103100,9.5,0.1,353.6
2000103106,11.2,0.2,342.8
2000103112,17.3,1.5,87
2000103118,14.7,0.7,328
2000110100,12.8,0.6,352.4
2000110106,12.5,1.2,356.6
2000110112,12.7,1.5,11.2
2000110118,12.2,1.7,356.7
2000110200,11.9,1.9,346.6
2000110206,12.9,3.2,6.6
2000110212,14.8,2.6,3.3
2000110218,14.9,1.4,3.4
2000110300,13.9,1,332.1
2000110306,15.1,1.2,10
2000110312,18.5,3.3,83.4
2000110318,14.4,1.4,341.6
2000110400,12.9,0.3,350.6
2000110406,14.7,0.2,17.9
2000110412,19.4,1.4,191.9
2000110418,14,0.8,316.5
2000110500,10.5,0.4,323.1
2000110506,12.8,1,261.1
2000110512,19.5,1.8,36.4
2000110518,12.8,0.9,320
2000110600,9.6,0.5,336.6
2000110606,12.5,0.3,316.8
2000110612,20.1,1.6,162.9
2000110618,14.7,0.7,324.6
2000110700,10.8,0.2,342.8
2000110706,13.3,0.7,21.4
2000110712,21,2.1,11.9
2000110718,15.7,3,343.3
2000110800,9.7,1.7,30.2
2000110806,7.7,2.8,20.8
2000110812,11.1,1.7,38.4
2000110818,7.9,1.2,329.8
2000110900,5.8,0.4,335.5
2000110906,7.9,0.7,314.4
2000110912,15.9,1.2,131.6
2000110918,11,0.6,323.1
2000111000,6.9,0.9,321.5
2000111006,9.7,0.9,330.5
2000111012,16.9,1.7,121.3
2000111018,12.4,1.6,21.6
2000111100,7.2,3.7,0.9
2000111106,6.4,1.9,356.6
2000111112,12.5,2.3,3.3
2000111118,9,0.9,310.9
2000111200,7.8,0.8,20.2
2000111206,7.2,3.2,349.8
2000111212,11,2.4,340
2000111218,7.6,0.8,340
2000111300,4.4,0.9,327.2
2000111306,5.9,1.1,330.7
2000111312,13,1.8,102.4
2000111318,7.7,0.7,338
2000111400,4.8,0.3,314.9
2000111406,7.6,0.8,278.1
2000111412,15,1.3,141.5
2000111418,11.6,0.4,342.4
2000111500,9.7,0.7,341.6
2000111506,11.8,1.3,335.2
2000111512,12.8,2,3.3
2000111518,12.2,1.6,18.5
2000111600,12.9,4,70.3
2000111606,11.2,4.3,90
2000111612,10.6,2.5,70
2000111618,10.2,1.8,13.4
2000111700,10.5,1.4,325.3
2000111706,11.6,1.7,342.3
2000111712,12,4.6,340
2000111718,7.3,1.9,340
2000111800,6.2,2.6,350
2000111806,6.2,1.7,35
2000111812,10.9,2.4,62.6
2000111818,5.8,1.1,316.6
2000111900,3.2,0.6,323.1
2000111906,7,0.8,347.4
2000111912,12.6,1.4,43.4
2000111918,11.1,0.8,332.5
2000112000,9.1,0.6,60.6
2000112006,10.1,0.6,320.2
2000112012,11.6,2,28.7
2000112018,9.2,3.3,333.4
2000112100,5.6,2.1,333.4
2000112106,5.3,3.2,333.2
2000112112,7.4,2.9,349.8
2000112118,2.9,0.8,357.2
2000112200,1,0.9,291.6
2000112206,3.3,0.7,326.2
2000112212,10.6,2,57.2
2000112218,6.1,1.2,333.6
2000112300,2.8,0.9,326.6
2000112306,5.3,0.8,322.3
2000112312,14,1.4,63.2
2000112318,7.9,0.8,302.6
2000112400,4.1,0.6,314.4
2000112406,6.5,0.9,332.7
2000112412,14.2,1.8,90.5
2000112418,8.8,0.8,298.7
2000112500,5.4,0.4,335.5
2000112506,7.9,0.4,320.2
2000112512,16.2,0.9,218.1
2000112518,10.2,0.3,335.5
2000112600,5.9,0.5,325
2000112606,7.9,0.6,280.3
2000112612,15.9,1.1,69.5
2000112618,11.5,0.5,12.8
2000112700,8.7,2.3,8.7
2000112706,6.7,2.3,4.3
2000112712,11.2,2,7.9
2000112718,7.4,2.7,353.4
2000112800,4,3,6.8
2000112806,5,1.5,43.2
2000112812,10,2.6,350
2000112818,5.1,0.6,347.8
2000112900,1.7,0.8,304.4
2000112906,3.8,1,316.1
2000112912,10.8,1.9,354.9
2000112918,6.6,1,354.9
2000113000,6.6,1.7,50.2
2000113006,7.5,1,7.2
2000113012,10.8,1.7,19.7
2000113018,7.8,1.2,315.1
2000120100,7.6,0.7,341.6
2000120106,9.5,2.4,6.6
2000120112,13,2.2,18.2
2000120118,9.2,0.6,350.2
2000120200,6.3,0.3,338.1
2000120206,7.5,0.2,350
2000120212,15.6,1.3,181.3
2000120218,10.7,0.5,325
2000120300,9.7,1.1,20.2
2000120306,10.8,2.4,343.4
2000120312,12.7,3.8,336.6
2000120318,7.2,1.6,20
2000120400,3.4,1,313.4
2000120406,4,0.6,323.7
2000120412,12.4,1.2,270.6
2000120418,5.3,0.6,330.5
2000120500,2.9,1.4,334.3
2000120506,7.8,2.1,308
2000120512,12.1,2.6,346.6
2000120518,6.8,2,30.4
2000120600,3.4,2.5,15
2000120606,4,3.9,4.7
2000120612,9.1,2.7,43.4
2000120618,5,1.2,1.9
2000120700,1.9,0.3,342.8
2000120706,3.7,0.4,330
2000120712,11.6,1.3,74.6
2000120718,6.5,0.9,331.1
2000120800,2.7,0.8,285
2000120806,5.4,1,344
2000120812,13.1,1.1,96.8
2000120818,7.4,0.5,310.9
2000120900,3.4,0.2,350
2000120906,5.3,0.5,233.7
2000120912,15.1,1.4,170
2000120918,9,0.7,310.9
2000121000,5.6,0.3,327
2000121006,6.9,0.8,321.4
2000121012,10.6,2.6,4.4
2000121018,5.8,3.2,346.6
2000121100,1,3.2,0
2000121106,-1.2,5.4,336.7
2000121112,1,4.7,336.7
2000121118,-2.6,2.8,350
2000121200,-5.4,1.8,35
2000121206,-3.5,4.7,350
2000121212,2.3,3.1,3.4
2000121218,-0.1,2.1,10.4
2000121300,-1.4,0.5,331.2
2000121306,0.1,0.8,298.1
2000121312,7.2,1.7,308.2
2000121318,2,0.6,334.3
2000121400,-1.3,0.5,298.7
2000121406,0.3,0.3,338.1
2000121412,9.2,1.5,302.6
2000121418,3.8,0.5,323.1
2000121500,0.2,0.3,323.1
2000121506,3.7,1.5,325.6
2000121512,13.1,3.2,270
2000121518,10.7,2.7,193.1
2000121600,8.2,1.1,122.5
2000121606,8.5,1.5,26.4
2000121612,11,2.6,13.1
2000121618,5.2,1,339
2000121700,2.2,0.4,340
2000121706,3.8,0.1,350
2000121712,10.6,1.2,40.1
2000121718,5.5,0.6,322.3
2000121800,1.7,0.2,340.5
2000121806,3.5,0.2,345.6
2000121812,13.2,1.2,150
2000121818,10.9,1.1,341.6
2000121900,6.9,0.5,32.4
2000121906,8.4,2.3,350.3
2000121912,9.6,2.2,17.3
2000121918,8.1,1.8,18.2
2000122000,7.1,0.6,334.9
2000122006,7.2,0.6,354.9
2000122012,8.5,1.8,16.5
2000122018,4.5,3.8,350
2000122100,4.1,3.5,356.6
2000122106,4.2,1.9,340.8
2000122112,7.9,1.8,12
2000122118,3.1,0.6,323.1
2000122200,-0.5,1,301.8
2000122206,1.2,0.9,311.9
2000122212,10.7,2.7,243.4
2000122218,5.6,1.2,313.3
2000122300,1.5,0.3,337.1
2000122306,6.5,2.4,256.9
2000122312,9.3,5.5,302.9
2000122318,4.9,2,323.9
2000122400,0.8,0.6,342.7
2000122406,1.5,0.3,330.5
2000122412,7.1,2,317.1
2000122418,2.7,1.1,9.7
2000122500,1.8,1.8,310.9
2000122506,1.3,6,336.6
2000122512,1.5,4.5,333.2
2000122518,-1.5,1.7,0
2000122600,-3.7,2.1,3.3
2000122606,-3.3,3.1,340
2000122612,1.2,3.7,336.6
2000122618,-2.1,2.4,32.9
2000122700,-4.4,1,311.5
2000122706,-2.9,1.3,296.8
2000122712,5.2,1.2,40.4
2000122718,1.7,1,350.2
2000122800,-0.4,0.4,325.9
2000122806,2,0.3,344.3
2000122812,7.1,2.4,23.2
2000122818,1.7,1.2,320.1
2000122900,-1.1,0.9,336.6
2000122906,0.3,0.6,328
2000122912,9.5,1.6,83
2000122918,4.3,1.6,335.9
2000123000,0.6,0.5,328.3
2000123006,2.3,0.2,335.9
2000123012,9.7,0.7,272.1
2000123018,6,0.6,317.2
2000123100,2.7,0.7,331.1
2000123106,4.5,2.8,346.5
2000123112,4.8,4.8,326.6
2000123118,0,2.5,3.4
2001010100,-3.9,1.2,6.8
2001010106,-2.7,0.8,17.7
2001010112,6,0.8,170
2001010118,2.6,0.8,322.3
2001010200,3.4,1.4,223.3
2001010206,4,2.3,333
2001010212,7.6,6,325.3
2001010218,3.2,4.9,315.1
2001010300,0.7,4.8,323.3
2001010306,-1.9,2.7,347.8
2001010312,2,3,343.3
2001010318,-0.7,1.1,343.2
2001010400,-2.7,1.2,355.6
2001010406,-2.8,2.9,313.7
2001010412,0.6,3.4,353.2
2001010418,-2.3,2.2,0
2001010500,-4.6,2.5,16.7
2001010506,-4,1.5,322.8
2001010512,2.4,3.6,350
2001010518,-0.3,1.7,336.6
2001010600,-2.3,2.5,0
2001010606,-1.9,1.2,12.4
2001010612,5.2,1.5,61.9
2001010618,4.3,1.5,26.8
2001010700,5.8,2.9,86.7
2001010706,6.3,4.6,103.4
2001010712,7.2,2.8,76.8
2001010718,7.6,2.1,353.6
2001010800,6.2,3,3.3
2001010806,6.1,2.6,10
2001010812,7.6,2.9,24.9
2001010818,4.8,1.5,356.9
2001010900,4.3,1.1,310.1
2001010906,5.2,0.8,334.2
2001010912,7.3,0.5,340
2001010918,5.9,3.7,346.6
2001011000,2.1,3.6,4.3
2001011006,0.3,2.2,3.3
2001011012,5.2,2.5,0.5
2001011018,0.7,0.4,330.5
2001011100,-1.4,0.6,325
2001011106,2.3,1.3,325
2001011112,4.3,3.8,350
2001011118,0,1.5,6.6
2001011200,-3,1.5,28.1
2001011206,-4,2.4,0
2001011212,0.3,3,353.2
2001011218,-2.3,1.2,8.7
2001011300,-3.5,1.4,37.1
2001011306,-3.4,0.9,351.7
2001011312,0.8,2.7,346.6
2001011318,-2.5,3.4,340
2001011400,-6.4,3.1,343.3
2001011406,-7.2,6.5,340
2001011412,-3.6,4.1,343.3
2001011418,-7.1,3.3,340
2001011500,-9.4,5.1,336.7
2001011506,-8.7,5.1,340
2001011512,-4.6,5.6,333.4
2001011518,-7,5.1,330
2001011600,-7.9,7.1,333.4
2001011606,-6.2,7.9,336.7
2001011612,-2.6,7.4,340
2001011618,-4.7,4.4,340
2001011700,-5.7,3.5,13.9
2001011706,-3.2,3.4,353.2
2001011712,2.8,2.5,346.8
2001011718,-0.8,1.9,12.8
2001011800,-3.6,0.9,329.6
2001011806,-1.9,0.3,322.3
2001011812,6.7,1.5,30.1
2001011818,2.5,1.3,356.8
2001011900,-0.3,0.5,333.2
2001011906,1,1,293
2001011912,8.4,1.5,100.4
2001011918,5.6,0.3,359.5
2001012000,3.9,0.2,4.3
2001012006,3.5,0.3,358
2001012012,5.4,1.5,2
2001012018,4.1,1.5,10.4
2001012100,2.3,1.8,28.5
2001012106,3,2.2,356.6
2001012112,7.1,3.1,350
2001012118,2.2,1.6,337.6
2001012200,0.8,1.1,356.6
2001012206,1.9,0.8,341
2001012212,5.9,1.2,350
2001012218,3.6,0.7,340
2001012300,0.9,0.7,308.9
2001012306,2.4,2.3,6.6
2001012312,6.4,2.6,28.5
2001012318,2.9,1.5,6.6
2001012400,1.9,0.8,354.4
2001012406,3.5,0.8,345.2
2001012412,6.2,1.6,80
2001012418,5.9,0.8,6.1
2001012500,4.6,0.3,334.3
2001012506,4.7,0.4,327.3
2001012512,7.2,2.5,26.6
2001012518,6,3.2,29.9
2001012600,5.8,4.4,56.6
2001012606,5.8,4.8,66.7
2001012612,5.7,4,66.7
2001012618,4.1,2.5,14.7
2001012700,3.3,2.4,0
2001012706,4.1,1.9,0
2001012712,6.6,3,355.9
2001012718,3.1,1.6,12.4
2001012800,1,0.5,325
2001012806,2.2,1.3,265.2
2001012812,4.3,4,308.2
2001012818,0.4,5,326.6
2001012900,-2.2,5.6,333.4
2001012906,0.2,3.9,332.3
2001012912,5.4,3.3,299.9
2001012918,2.5,1.5,318.5
2001013000,1,1.4,346.1
2001013006,1.4,0.7,32.8
2001013012,6.7,2.2,16.9
2001013018,2.8,1,0
2001013100,-0.6,0.4,350.2
2001013106,0.3,0.4,66.6
2001013112,5.9,1.1,218.7
2001013118,5.1,0.2,348.6
2001020100,4.8,1.8,350
2001020106,2.6,4.2,336.7
2001020112,4,4.4,336.7
2001020118,-0.5,1.9,343.4
2001020200,-3.8,3.8,357.3
2001020206,-3.4,1.8,22.8
2001020212,3.4,3.5,343.4
2001020218,0.2,0.5,338.6
2001020300,-2.7,0.9,317.6
2001020306,-0.4,1.2,47.8
2001020312,7.5,1.6,166.6
2001020318,4.6,0.5,320.4
2001020400,2.5,0.6,317.6
2001020406,3.3,0.5,319
2001020412,8.6,1.7,76.1
2001020418,6.5,0.9,11.7
2001020500,2.3,0.5,325
2001020506,3.7,0.5,358.5
2001020512,10.9,2.2,104.7
2001020518,7.9,1.2,35
2001020600,6.2,0.8,330.1
2001020606,7.1,1.1,359.2
2001020612,7.5,1.6,18.2
2001020618,6.7,0.8,11.1
2001020700,5.6,0.6,316.4
2001020706,6.6,1.3,11.2
2001020712,8.6,3.8,336.1
2001020718,4.3,2.8,333.4
2001020800,-1.6,3.2,353.2
2001020806,-2.2,3.6,350
2001020812,3.2,3.7,340
2001020818,-0.1,2.3,325.3
2001020900,-1.8,3.6,333.2
2001020906,-0.6,2,350.2
2001020912,6.2,2.4,285
2001020918,2.7,1.1,315.1
2001021000,0.2,0.1,348.7
2001021006,1,0.6,52.8
2001021012,6.5,2.1,137.6
2001021018,2.6,0.8,298.5
2001021100,-1.1,0.8,319.8
2001021106,0.6,1.1,298
2001021112,6.7,2.4,350
2001021118,3.5,1.6,6.8
2001021200,2,0.9,17.3
2001021206,2,1.9,43.4
2001021212,3.4,2.2,46.8
2001021218,1.6,0.9,23.2
2001021300,0.1,0.9,338.9
2001021306,1.3,1.3,358
2001021312,7.3,1.7,35
2001021318,2.7,3.2,336.7
2001021400,-0.7,6,333.4
2001021406,-1.2,5.2,343.4
2001021412,3.2,4,340
2001021418,0.6,3.2,320
2001021500,-1.1,1.5,352
2001021506,0.1,0.9,11.9
2001021512,8,5.2,250
2001021518,5,3.5,295.5
2001021600,1.1,4.1,346.6
2001021606,-0.2,5.1,343.3
2001021612,3.5,5.8,333.4
2001021618,0.6,2.8,333.4
2001021700,-2.2,2.7,343.3
2001021706,-1,1.6,346.6
2001021712,7,2.3,264.1
2001021718,5.3,1.2,308.2
2001021800,2.6,0.9,72.9
2001021806,4.3,1.2,349.8
2001021812,11.9,3.2,349.8
2001021818,8.1,1.6,14.3
2001021900,5.1,1,358.4
2001021906,7.8,2.9,0
2001021912,13.6,2.7,54.2
2001021918,9,1.9,63.2
2001022000,6.4,0.7,355.9
2001022006,6.5,0.2,353.6
2001022012,12.5,2.8,144.8
2001022018,9,2,177.9
2001022100,4.1,0.1,350
2001022106,5.4,0.5,326.9
2001022112,8.6,1.2,352
2001022118,7.7,1.6,349.6
2001022200,5.1,0.8,350
2001022206,6.3,0.8,280
2001022212,15.3,2.5,158
2001022218,10.3,1.1,35
2001022300,5.6,0.2,350
2001022306,6.8,1,311.9
2001022312,7.4,1.5,10
2001022318,6.7,2.7,26.6
2001022400,5.2,2.5,21.6
2001022406,4.4,2.1,10
2001022412,4.5,2.5,3.3
2001022418,3.3,2.3,3.4
2001022500,1,3.4,340
2001022506,0.3,4,343
2001022512,5.2,3.8,327.2
2001022518,2.2,1.6,355.7
2001022600,-0.8,0.7,323.4
2001022606,1.8,1.3,11.6
2001022612,9.7,1.7,342.4
2001022618,5.5,0.9,350.2
2001022700,0.6,0.8,319.8
2001022706,3,0.2,332.1
2001022712,12,0.9,330.5
2001022718,10.7,0.7,297.3
2001022800,12.8,2.5,219.8
2001022806,7.8,1.9,18.5
2001022812,10.6,2.7,55
2001022818,8.6,1.8,31.8
2001030100,7.6,1.6,356.7
2001030106,7.9,1.3,343.4
2001030112,8.5,1.9,38
2001030118,5.4,1.8,0.4
2001030200,4,1,353.4
2001030206,5.3,1.3,342.5
2001030212,11.1,2.1,150.7
2001030218,7.6,1,286.9
2001030300,4.4,0.5,317.6
2001030306,7.8,0.8,234.4
2001030312,12.9,3.1,223.4
2001030318,10.1,3.9,246.7
2001030400,3.2,3.7,312.3
2001030406,3,4.8,273.4
2001030412,3.5,4.5,329.8
2001030418,1.2,6.8,310.1
2001030500,0.5,6.2,320
2001030506,3,2.2,215
2001030512,10.4,3.5,340
2001030518,6.9,0.7,332.6
2001030600,3.1,0.5,316.3
2001030606,5.9,1,294.5
2001030612,15.9,4.9,270
2001030618,11.9,3.1,295.5
2001030700,5.8,3.4,343.4
2001030706,3.6,2.5,346.5
2001030712,6.9,4.7,340
2001030718,2,2.8,0
2001030800,-1.4,2,356.7
2001030806,-1.1,2.4,316.8
2001030812,1.3,4.8,316.8
2001030818,-0.8,3.5,333.4
2001030900,-2.7,3.3,333.4
2001030906,-1.2,4.5,333.4
2001030912,4.9,3.9,333.4
2001030918,2.7,0.6,318.5
2001031000,2.3,1.6,282.4
2001031006,6.7,3.9,273.3
2001031012,9.9,3.7,35
2001031018,3.2,1.8,11.2
2001031100,0.7,0.4,319.2
2001031106,2.4,0.6,340.8
2001031112,6.8,2.1,135.7
2001031118,5,1,293.4
2001031200,2.3,1.1,6.8
2001031206,3.6,3.5,8.7
2001031212,8.8,4.1,326.6
2001031218,5.3,1.3,10.2
2001031300,1.9,1.6,10.1
2001031306,3.9,1.1,308.2
2001031312,10.4,2.9,153.4
2001031318,7.6,1.9,248.1
2001031400,3.3,0.2,350
2001031406,9.2,2.1,256
2001031412,17.1,5.9,246.7
2001031418,15.9,3.7,246.7
2001031500,14.2,3.2,322.6
2001031506,10.8,2.1,29.9
2001031512,13.1,3.1,122.2
2001031518,8.5,1.3,38.7
2001031600,4.5,0.5,346.4
2001031606,5.6,0.7,308.1
2001031612,13.1,3,176
2001031618,10.9,1.6,235
2001031700,8.6,0.9,323.3
2001031706,7.6,0.6,319
2001031712,10.2,1.1,359.2
2001031718,10.2,0.7,291.7
2001031800,9.3,2.6,346.8
2001031806,10.2,3.6,3.4
2001031812,18.3,2.6,292.3
2001031818,14.2,1.3,316.3
2001031900,9.8,1.2,315.1
2001031906,11.8,0.6,311.8
2001031912,20.6,4.8,270
2001031918,15.5,2.8,242.1
2001032000,13.1,1.8,253.3
2001032006,14.7,2,231.1
2001032012,21.3,5.2,273.4
2001032018,16.4,1.6,252.1
2001032100,11,1.1,299.4
2001032106,12.3,1,291.3
2001032112,19.7,3.8,176.6
2001032118,15.4,0.9,314.9
2001032200,10.1,0.2,351.8
2001032206,14.7,1.6,271.5
2001032212,22.5,4.5,289.7
2001032218,16.2,2.6,32.3
2001032300,10.7,1.3,3.9
2001032306,11.8,0.8,7
2001032312,17.4,2,173.2
2001032318,12.2,0.9,35
2001032400,6.6,0.3,335.5
2001032406,10,0.5,9.4
2001032412,17.9,2.6,166.4
2001032418,13.9,1.3,137.3
2001032500,11.7,0.6,314.7
2001032506,14.3,0.6,52.8
2001032512,18.3,2.8,160
2001032518,15.1,3.1,18.3
2001032600,10,2.1,356.6
2001032606,8.8,1.9,332.1
2001032612,14.1,3,316.7
2001032618,8.8,2.5,16.5
2001032700,3.8,1.2,32.9
2001032706,4.9,1.3,40
2001032712,11.3,3,118.7
2001032718,8,1.4,49.7
2001032800,6.7,0.6,335.5
2001032806,5.3,1.7,349.8
2001032812,8.7,2.6,38.2
2001032818,7,0.8,13.9
2001032900,5.7,2.2,16.2
2001032906,6,4.3,353.4
2001032912,10,4.5,332.1
2001032918,5.5,2.7,336.7
2001033000,2.5,0.7,318.8
2001033006,3.8,0.6,357.3
2001033012,3.5,0.9,326.5
2001033018,3.9,1.3,350.2
2001033100,2.8,1.7,6.6
2001033106,5.2,2.5,13.7
2001033112,10.9,2.9,336.6
2001033118,8.6,1.6,356.6
2001040100,4.6,1.7,340
2001040106,6.8,2.5,350
2001040112,14.3,3.1,171
2001040118,10.8,1.7,256.6
2001040200,5.8,0.6,325.7
2001040206,10.6,2.6,292.3
2001040212,18.5,5.1,253.3
2001040218,14.3,2.1,225
2001040300,10,0.2,342.8
2001040306,11,2.3,64.2
2001040312,12.1,5.2,86.7
2001040318,8.8,1.9,28
2001040400,4.3,0.4,346.9
2001040406,8.1,0.3,341.2
2001040412,15.1,3.9,170
2001040418,11.3,1.9,271.4
2001040500,7.8,0.2,346.9
2001040506,11.2,0.7,313.2
2001040512,19.4,2.3,124.3
2001040518,14.5,1.2,344.2
2001040600,10,0.4,322
2001040606,13.9,1.7,351.6
2001040612,16.3,4.2,90
2001040618,11.8,1.6,15
2001040700,9.5,1,326.4
2001040706,12.5,0.8,340
2001040712,18.3,2.8,156.6
2001040718,14.1,1.4,141.1
2001040800,10.4,0.1,353.6
2001040806,13.1,0.7,246.6
2001040812,20.5,2.8,156.6
2001040818,17,0.8,72
2001040900,15.1,0,0
2001040906,17.3,1.2,34.2
2001040912,20.6,4.8,66.7
2001040918,16.8,2.3,16.7
2001041000,14.8,1.6,14.7
2001041006,17.5,1.5,61.7
2001041012,22.9,2.2,160.5
2001041018,18.1,0.6,341.8
2001041100,15,0.4,330.5
2001041106,17.6,0.3,353.6
2001041112,18.4,1.9,80
2001041118,8.9,2.3,10
2001041200,7.2,2.5,346.8
2001041206,9.6,2.3,323.7
2001041212,14.8,4.3,308.2
2001041218,12.6,1.7,326.9
2001041300,6.9,0,0
2001041306,10.2,1.1,304.7
2001041312,18.7,2.3,308.2
2001041318,15.3,2.2,270.7
2001041400,14.7,3,266.7
2001041406,14.1,4.6,283.4
2001041412,18.6,3.5,340
2001041418,13.7,1.5,350
2001041500,9.6,0.6,17.9
2001041506,14.9,2.8,285.2
2001041512,23.2,4.1,270
2001041518,18.4,2.5,302.3
2001041600,13.1,0.4,0
2001041606,15.2,0.3,23.4
2001041612,23.5,3.1,228.4
2001041618,17.1,1.6,281.5
2001041700,12.8,0.8,318.7
2001041706,16.3,1.6,291.1
2001041712,22.5,2.8,153.4
2001041718,15.6,1.4,55
2001041800,9.8,0.9,316.3
2001041806,14.8,0.4,8.6
2001041812,22.5,3.5,163.3
2001041818,17.1,1.6,236.2
2001041900,12.6,0,0
2001041906,17.7,1.9,325
2001041912,26,2.2,250.9
2001041918,19.5,1.3,56.6
2001042000,12.8,2.6,50
2001042006,11.6,4,73.4
2001042012,12.6,4.4,86.6
2001042018,10.3,2.2,50.3
2001042100,9,0.3,11.2
2001042106,11.4,1.9,36.2
2001042112,15.2,3,90
2001042118,11.8,0.7,52.1
2001042200,8.8,0.4,359.5
2001042206,12.8,3.6,60
2001042212,14.7,4.7,101.2
2001042218,11.4,1.8,199.3
2001042300,8.1,0.6,328.3
2001042306,13.5,0.4,354.1
2001042312,23.5,4.3,249.6
2001042318,18.6,3,275.2
2001042400,15.8,0.6,346.9
2001042406,16.2,1.2,5.4
2001042412,18,3.1,103.4
2001042418,13.6,1.6,50.2
2001042500,10.6,1.4,336.6
2001042506,13.4,2.9,58.5
2001042512,15.3,4.3,96.6
2001042518,11.9,1.1,27.2
2001042600,8.3,0.3,342.8
2001042606,13.2,0.8,317.9
2001042612,20.2,3.2,165
2001042618,16.2,1.6,266.5
2001042700,11.4,0.2,350
2001042706,14.9,0.6,8.6
2001042712,22.1,3.8,166.8
2001042718,17,1.2,217.4
2001042800,11.4,0.2,346.9
2001042806,13.9,0.1,11.4
2001042812,21,2.8,197.3
2001042818,16.9,1.3,307.8
2001042900,15.8,0.6,20.5
2001042906,15.8,1.9,100
2001042912,15.1,2.4,80
2001042918,15.4,1.7,18.2
2001043000,14.9,3,43.4
2001043006,14.8,3,51.8
2001043012,18.7,3.4,35
2001043018,14.6,2.1,24.9
2001050100,12.6,1.7,29.9
2001050106,14.4,2.6,38.2
2001050112,14.4,3,70
2001050118,12.2,2.5,53.3
2001050200,11.3,1.6,21.6
2001050206,12.2,3.1,7.7
2001050212,17,3.6,43.4
2001050218,12.4,1.6,29.1
2001050300,11.5,1.6,331.9
2001050306,12.4,2.1,356.7
2001050312,14.4,2.2,41.3
2001050318,12.1,1.3,22.6
2001050400,9.9,1,310.1
2001050406,13.2,0.7,70
2001050412,18.8,2.5,153.4
2001050418,14.2,1.1,98
2001050500,9.9,0.5,325
2001050506,13.1,0.4,13
2001050512,18.4,2.5,148.8
2001050518,16.1,0.9,195
2001050600,12.6,0.2,334.8
2001050606,17.1,0.7,323.3
2001050612,22.5,3.6,153.4
2001050618,20.1,1.2,206.8
2001050700,17.7,0.5,353.9
2001050706,19.5,0.9,329.9
2001050712,19.1,1.3,224.7
2001050718,17.6,0.7,67.5
2001050800,17.1,0.6,59.9
2001050806,17.7,1.3,53.5
2001050812,17.9,2.1,26.6
2001050818,16.5,1.2,38.4
2001050900,15.1,0.7,25.5
2001050906,17.4,1.2,100.5
2001050912,24,2,53.9
2001050918,20.2,2.2,6.3
2001051000,16.3,1,332.1
2001051006,17.6,3.1,342
2001051012,23.2,3.5,335
2001051018,18.8,1.2,313.6
2001051100,16.1,2.5,299.9
2001051106,18,3.6,357.6
2001051112,21.1,3.2,80
2001051118,17.1,1.7,224
2001051200,11.9,0.9,310.1
2001051206,17.7,1.3,336.7
2001051212,23.7,2.9,160
2001051218,19.1,0.9,300.8
2001051300,14.9,0.5,322.3
2001051306,19.9,0.9,314.7
2001051312,26.9,2.7,173.2
2001051318,21.5,1.4,357.5
2001051400,16.1,0.2,350
2001051406,18.8,0.9,293.7
2001051412,27.1,3.3,253.4
2001051418,21.6,2.3,253.3
2001051500,17.8,0.2,11.3
2001051506,20.9,0.5,31.8
2001051512,25.9,2.9,229.7
2001051518,22.6,1.9,254.9
2001051600,19.4,0.9,2.8
2001051606,21,2.3,321.4
2001051612,25.6,3,339
2001051618,21.9,1.5,328.5
2001051700,16.6,0.7,321.5
2001051706,21.2,1,293.9
2001051712,29,3.6,249.8
2001051718,23.2,2.1,278.7
2001051800,19.2,0.8,17.5
2001051806,21,2.3,310.7
2001051812,24.9,6.2,256.6
2001051818,20.6,3.3,246.7
2001051900,19.7,3.1,263.2
2001051906,22.4,1.2,273.7
2001051912,28.2,1.7,59.2
2001051918,22.2,1.5,79.7
2001052000,18.8,0.3,21.9
2001052006,22.5,1.1,316.7
2001052012,28.4,2.2,208.6
2001052018,24.1,2,280.7
2001052100,20.3,0.3,12.4
2001052106,21.5,1.4,80
2001052112,21.7,2.5,103.9
2001052118,16.4,2.5,58.5
2001052200,16,3.1,21.6
2001052206,16,3.4,38.2
2001052212,15.9,3.6,29.6
2001052218,15.9,2.5,13.4
